profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,frequency_ghz,tb_base_k,dTb_lower_k,dTb_upper_k,nedt_k,lower_ratio,upper_ratio,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr
16,winter_midlatitude_maritime_sample_t00_loc16,2020-01-01T00:00:00.000000000,57.0,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc01,52.8,259.42577306195506,0.2527454220000891,0.184720649060921,0.5,0.5054908440001782,0.369441298121842,277.9443359375,195.43234252929688,277.9443359375,239.1295458819415,273.70448811848956,211.88354068332248,0.0013299096111686016,0.0032922728349955824,1.0433131805012732e-05,4.64857788572673e-06,0.006876714995531997
16,winter_midlatitude_maritime_sample_t00_loc16,2020-01-01T00:00:00.000000000,57.0,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc01,54.4,231.16409501678217,0.10096253409130895,0.4908699634464142,0.7,0.1442321915590128,0.7012428049234489,277.9443359375,195.43234252929688,277.9443359375,239.1295458819415,273.70448811848956,211.88354068332248,0.0013299096111686016,0.0032922728349955824,1.0433131805012732e-05,4.64857788572673e-06,0.006876714995531997
17,winter_midlatitude_maritime_sample_t00_loc17,2020-01-01T00:00:00.000000000,57.25,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc02,50.3,270.7977893700221,0.1491508576078786,0.09132900885873596,0.3,0.49716952535959535,0.3044300295291199,278.1611328125,195.24191284179688,278.1611328125,238.9946746826172,273.65354410807294,211.6797103881836,0.0013528340809406633,0.0033395236539836893,1.0384934333220157e-05,4.649373366345535e-06,0.007004307017785948
17,winter_midlatitude_maritime_sample_t00_loc17,2020-01-01T00:00:00.000000000,57.25,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc02,52.8,259.4218337882921,0.25316668027124933,0.18488595985854772,0.5,0.5063333605424987,0.36977191971709544,278.1611328125,195.24191284179688,278.1611328125,238.9946746826172,273.65354410807294,211.6797103881836,0.0013528340809406633,0.0033395236539836893,1.0384934333220157e-05,4.649373366345535e-06,0.007004307017785948
17,winter_midlatitude_maritime_sample_t00_loc17,2020-01-01T00:00:00.000000000,57.25,11.0,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc02,54.4,231.07815745748906,0.10107057355503457,0.4907847918842947,0.7,0.1443865336500494,0.7011211312632781,278.1611328125,195.24191284179688,278.1611328125,238.9946746826172,273.65354410807294,211.6797103881836,0.0013528340809406633,0.0033395236539836893,1.0384934333220157e-05,4.649373366345535e-06,0.007004307017785948
18,winter_midlatitude_maritime_sample_t00_loc18,2020-01-01T00:00:00.000000000,57.25,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc03,50.3,270.8265323987769,0.14872086288443143,0.09137976544934645,0.3,0.49573620961477144,0.3045992181644882,278.1474609375,195.34835815429688,278.1474609375,239.03542637180638,273.83599853515625,211.61645083957248,0.0013511034767867925,0.003339246037830331,1.0703756805380875e-05,4.650589983764055e-06,0.007147388721177691
18,winter_midlatitude_maritime_sample_t00_loc18,2020-01-01T00:00:00.000000000,57.25,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc03,52.8,259.48690840505043,0.25288632616451423,0.18498550001299918,0.5,0.5057726523290285,0.36997100002599836,278.1474609375,195.34835815429688,278.1474609375,239.03542637180638,273.83599853515625,211.61645083957248,0.0013511034767867925,0.003339246037830331,1.0703756805380875e-05,4.650589983764055e-06,0.007147388721177691
18,winter_midlatitude_maritime_sample_t00_loc18,2020-01-01T00:00:00.000000000,57.25,10.75,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc03,54.4,231.10728056202328,0.10102985678051368,0.4907842742789228,0.7,0.14432836682930528,0.7011203918270326,278.1474609375,195.34835815429688,278.1474609375,239.03542637180638,273.83599853515625,211.61645083957248,0.0013511034767867925,0.003339246037830331,1.0703756805380875e-05,4.650589983764055e-06,0.007147388721177691
19,winter_midlatitude_maritime_sample_t00_loc19,2020-01-01T00:00:00.000000000,57.25,10.5,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc04,50.3,270.81673318391097,0.14820059318043377,0.09140963704237492,0.3,0.49400197726811257,0.3046987901412498,278.0810546875,195.46456909179688,278.0810546875,239.07427772315773,274.01731363932294,211.5535168117947,0.0013490426015472113,0.003333614323378529,1.1116143861080477e-05,4.652180945006436e-06,0.007304421067168112
19,winter_midlatitude_maritime_sample_t00_loc19,2020-01-01T00:00:00.000000000,57.25,10.5,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc04,52.8,259.5316667755657,0.25253415408701585,0.18507108353264812,0.5,0.5050683081740317,0.37014216706529623,278.0810546875,195.46456909179688,278.0810546875,239.07427772315773,274.01731363932294,211.5535168117947,0.0013490426015472113,0.003333614323378529,1.1116143861080477e-05,4.652180945006436e-06,0.007304421067168112
19,winter_midlatitude_maritime_sample_t00_loc19,2020-01-01T00:00:00.000000000,57.25,10.5,southern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,southern_sector_east_loc04,54.4,231.13274966317474,0.10097945032694611,0.49078255421562744,0.7,0.14425635760992303,0.7011179345937535,278.0810546875,195.46456909179688,278.0810546875,239.07427772315773,274.01731363932294,211.5535168117947,0.0013490426015472113,0.003333614323378529,1.1116143861080477e-05,4.652180945006436e-06,0.007304421067168112
20,winter_midlatitude_maritime_sample_t01_loc00,2020-01-01T06:00:00.000000000,58.0,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc00,50.3,271.4641017831268,0.14101256606051038,0.093186077589678,0.3,0.47004188686836795,0.31062025863226006,278.3331298828125,193.97393798828125,278.947509765625,239.43668262378588,276.3342793782552,210.45077090793185,0.000897549851977528,0.0025107505330951275,1.3624864301923666e-05,4.659125315392628e-06,0.0070598327594999484
20,winter_midlatitude_maritime_sample_t01_loc00,2020-01-01T06:00:00.000000000,58.0,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc00,52.8,260.4460682415464,0.2489538215585867,0.18820267936183654,0.5,0.4979076431171734,0.3764053587236731,278.3331298828125,193.97393798828125,278.947509765625,239.43668262378588,276.3342793782552,210.45077090793185,0.000897549851977528,0.0025107505330951275,1.3624864301923666e-05,4.659125315392628e-06,0.0070598327594999484
20,winter_midlatitude_maritime_sample_t01_loc00,2020-01-01T06:00:00.000000000,58.0,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc00,54.4,231.3103684908179,0.10099894749464511,0.491077650854578,0.7,0.14428421070663588,0.7015395012208258,278.3331298828125,193.97393798828125,278.947509765625,239.43668262378588,276.3342793782552,210.45077090793185,0.000897549851977528,0.0025107505330951275,1.3624864301923666e-05,4.659125315392628e-06,0.0070598327594999484
21,winter_midlatitude_maritime_sample_t01_loc01,2020-01-01T06:00:00.000000000,58.0,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc01,50.3,271.4365540333757,0.1407844768920654,0.09313106091167356,0.3,0.46928158964021804,0.31043686970557854,278.2921142578125,193.91827392578125,279.187744140625,239.42876454946156,276.41761271158856,210.40774790445963,0.0008994273451739491,0.0025133217824552987,1.3724952827942441e-05,4.657627940092659e-06,0.007181265576330564
21,winter_midlatitude_maritime_sample_t01_loc01,2020-01-01T06:00:00.000000000,58.0,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc01,52.8,260.4266159592453,0.24882583665157654,0.18811728705361475,0.5,0.4976516733031531,0.3762345741072295,278.2921142578125,193.91827392578125,279.187744140625,239.42876454946156,276.41761271158856,210.40774790445963,0.0008994273451739491,0.0025133217824552987,1.3724952827942441e-05,4.657627940092659e-06,0.007181265576330564
21,winter_midlatitude_maritime_sample_t01_loc01,2020-01-01T06:00:00.000000000,58.0,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc01,54.4,231.29330670789088,0.10101553772199168,0.4910354177200702,0.7,0.14430791103141669,0.7014791681715289,278.2921142578125,193.91827392578125,279.187744140625,239.42876454946156,276.41761271158856,210.40774790445963,0.0008994273451739491,0.0025133217824552987,1.3724952827942441e-05,4.657627940092659e-06,0.007181265576330564
22,winter_midlatitude_maritime_sample_t01_loc02,2020-01-01T06:00:00.000000000,57.75,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc02,50.3,271.4920327575872,0.1419225590563542,0.09302858769990507,0.3,0.47307519685451405,0.3100952923330169,278.3878173828125,193.86456298828125,278.7308349609375,239.56384689743453,276.22522989908856,210.79039764404297,0.0009417195798658393,0.0026406664031718217,1.3623523133811486e-05,4.6639449921583385e-06,0.0071139725237320366
22,winter_midlatitude_maritime_sample_t01_loc02,2020-01-01T06:00:00.000000000,57.75,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc02,52.8,260.45863820020435,0.24942247495602032,0.1879237371578597,0.5,0.49884494991204065,0.3758474743157194,278.3878173828125,193.86456298828125,278.7308349609375,239.56384689743453,276.22522989908856,210.79039764404297,0.0009417195798658393,0.0026406664031718217,1.3623523133811486e-05,4.6639449921583385e-06,0.0071139725237320366
22,winter_midlatitude_maritime_sample_t01_loc02,2020-01-01T06:00:00.000000000,57.75,10.0,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc02,54.4,231.35474295804914,0.10097400884055219,0.4910421166962635,0.7,0.1442485840579317,0.7014887381375193,278.3878173828125,193.86456298828125,278.7308349609375,239.56384689743453,276.22522989908856,210.79039764404297,0.0009417195798658393,0.0026406664031718217,1.3623523133811486e-05,4.6639449921583385e-06,0.0071139725237320366
23,winter_midlatitude_maritime_sample_t01_loc03,2020-01-01T06:00:00.000000000,57.75,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc03,50.3,271.4357660626615,0.14171522759272648,0.09296587694370828,0.3,0.4723840919757549,0.3098862564790276,278.3096923828125,193.70635986328125,278.8382568359375,239.5573540764886,276.27698771158856,210.76788245307074,0.0009432298488364257,0.0026440587664591816,1.3513441089383344e-05,4.662354030892676e-06,0.007196736036414385
23,winter_midlatitude_maritime_sample_t01_loc03,2020-01-01T06:00:00.000000000,57.75,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc03,52.8,260.42288133659747,0.249296391645089,0.18784564227496503,0.5,0.498592783290178,0.37569128454993006,278.3096923828125,193.70635986328125,278.8382568359375,239.5573540764886,276.27698771158856,210.76788245307074,0.0009432298488364257,0.0026440587664591816,1.3513441089383344e-05,4.662354030892676e-06,0.007196736036414385
23,winter_midlatitude_maritime_sample_t01_loc03,2020-01-01T06:00:00.000000000,57.75,10.25,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc03,54.4,231.3367852507062,0.10098563173730213,0.4910058824252985,0.7,0.1442651881961459,0.7014369748932836,278.3096923828125,193.70635986328125,278.8382568359375,239.5573540764886,276.27698771158856,210.76788245307074,0.0009432298488364257,0.0026440587664591816,1.3513441089383344e-05,4.662354030892676e-06,0.007196736036414385
24,winter_midlatitude_maritime_sample_t01_loc04,2020-01-01T06:00:00.000000000,58.0,10.5,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc04,50.3,271.4104529799743,0.14061542629343649,0.09307650523300026,0.3,0.4687180876447883,0.3102550174433342,278.2569580078125,193.75811767578125,279.381103515625,239.4221397606102,276.47278849283856,210.3822487725152,0.0009012827215389885,0.0025152275674890727,1.3892764738177536e-05,4.6561773577734736e-06,0.007314321219991697
24,winter_midlatitude_maritime_sample_t01_loc04,2020-01-01T06:00:00.000000000,58.0,10.5,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc04,52.8,260.40554870474443,0.24873383847807418,0.18803041388486008,0.5,0.49746767695614835,0.37606082776972016,278.2569580078125,193.75811767578125,279.381103515625,239.4221397606102,276.47278849283856,210.3822487725152,0.0009012827215389885,0.0025152275674890727,1.3892764738177536e-05,4.6561773577734736e-06,0.007314321219991697
24,winter_midlatitude_maritime_sample_t01_loc04,2020-01-01T06:00:00.000000000,58.0,10.5,northern_sector_west,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_west_loc04,54.4,231.27881822557728,0.10103162524694653,0.49099672689257545,0.7,0.14433089320992362,0.7014238955608221,278.2569580078125,193.75811767578125,279.381103515625,239.4221397606102,276.47278849283856,210.3822487725152,0.0009012827215389885,0.0025152275674890727,1.3892764738177536e-05,4.6561773577734736e-06,0.007314321219991697
25,winter_midlatitude_maritime_sample_t01_loc05,2020-01-01T06:00:00.000000000,58.0,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc00,50.3,271.36465354444005,0.14122878276475603,0.09296384950039283,0.3,0.47076260921585344,0.3098794983346428,278.2315673828125,193.14093017578125,279.410400390625,239.37259900892104,276.3645528157552,210.3908750745985,0.0009361367567872185,0.002623226155441912,1.413481091596932e-05,4.65140447403205e-06,0.007498469261351906
25,winter_midlatitude_maritime_sample_t01_loc05,2020-01-01T06:00:00.000000000,58.0,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc00,52.8,260.3391611252543,0.24909746879484373,0.18782599502662833,0.5,0.49819493758968747,0.37565199005325667,278.2315673828125,193.14093017578125,279.410400390625,239.37259900892104,276.3645528157552,210.3908750745985,0.0009361367567872185,0.002623226155441912,1.413481091596932e-05,4.65140447403205e-06,0.007498469261351906
25,winter_midlatitude_maritime_sample_t01_loc05,2020-01-01T06:00:00.000000000,58.0,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc00,54.4,231.248838687736,0.10109509040867692,0.49092820021749617,0.7,0.14442155772668133,0.7013260003107089,278.2315673828125,193.14093017578125,279.410400390625,239.37259900892104,276.3645528157552,210.3908750745985,0.0009361367567872185,0.002623226155441912,1.413481091596932e-05,4.65140447403205e-06,0.007498469261351906
26,winter_midlatitude_maritime_sample_t01_loc06,2020-01-01T06:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,50.3,271.39264161685304,0.14083871871372367,0.09302412274229255,0.3,0.4694623957124122,0.3100804091409752,278.2432861328125,193.49151611328125,279.468994140625,239.4072537808805,276.4670918782552,210.3767149183485,0.0009199045524388109,0.0025727066645950523,1.402746271121262e-05,4.653790915899219e-06,0.007410258657575427
26,winter_midlatitude_maritime_sample_t01_loc06,2020-01-01T06:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,52.8,260.38112138554607,0.24886593184311323,0.1879366417579149,0.5,0.49773186368622646,0.3758732835158298,278.2432861328125,193.49151611328125,279.468994140625,239.4072537808805,276.4670918782552,210.3767149183485,0.0009199045524388109,0.0025727066645950523,1.402746271121262e-05,4.653790915899219e-06,0.007410258657575427
26,winter_midlatitude_maritime_sample_t01_loc06,2020-01-01T06:00:00.000000000,58.0,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc01,54.4,231.26499408242267,0.10106343365893622,0.49096108632241453,0.7,0.14437633379848033,0.7013729804605923,278.2432861328125,193.49151611328125,279.468994140625,239.4072537808805,276.4670918782552,210.3767149183485,0.0009199045524388109,0.0025727066645950523,1.402746271121262e-05,4.653790915899219e-06,0.007410258657575427
27,winter_midlatitude_maritime_sample_t01_loc07,2020-01-01T06:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,50.3,271.3627989236029,0.141911719459074,0.09284770623753502,0.3,0.47303906486358,0.3094923541251168,278.2432861328125,192.83624267578125,278.980712890625,239.52446767446156,276.2392272949219,210.78372446695963,0.0009623207564496795,0.0027055967820227983,1.3425432519618517e-05,4.65570942799365e-06,0.007406389991990795
27,winter_midlatitude_maritime_sample_t01_loc07,2020-01-01T06:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,52.8,260.335347328276,0.2494425146338699,0.18764226243916937,0.5,0.4988850292677398,0.37528452487833874,278.2432861328125,192.83624267578125,278.980712890625,239.52446767446156,276.2392272949219,210.78372446695963,0.0009623207564496795,0.0027055967820227983,1.3425432519618517e-05,4.65570942799365e-06,0.007406389991990795
27,winter_midlatitude_maritime_sample_t01_loc07,2020-01-01T06:00:00.000000000,57.75,11.0,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc02,54.4,231.28626668114038,0.10106897025804074,0.4909211435020211,0.7,0.14438424322577248,0.7013159192886016,278.2432861328125,192.83624267578125,278.980712890625,239.52446767446156,276.2392272949219,210.78372446695963,0.0009623207564496795,0.0027055967820227983,1.3425432519618517e-05,4.65570942799365e-06,0.007406389991990795
28,winter_midlatitude_maritime_sample_t01_loc08,2020-01-01T06:00:00.000000000,57.75,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc03,50.3,271.3654597758318,0.1416331813668421,0.09287169008621277,0.3,0.4721106045561404,0.3095723002873759,278.2237548828125,193.17999267578125,278.965087890625,239.54632155959672,276.3114929199219,210.7640847100152,0.0009533720130060066,0.002676046042371914,1.3409989082231987e-05,4.658236248807935e-06,0.007342172850364043
28,winter_midlatitude_maritime_sample_t01_loc08,2020-01-01T06:00:00.000000000,57.75,10.75,northern_sector_east,winter_midlatitude_maritime_sample,midlatitude,maritime,winter,northern_sector_east_loc03,52.8,260.3626120930656,0.24925987641097436,0.18770641325158977,0.5,0.4985197528219487,0.37541282650317953,278.2237548828125,193.17999267578125,278.965087890625,239.54632155959672,276.3114929199219,210.7640847100152,0.0009533720130060066,0.002676046042371914,1.3409989082231987e-05,4.658236248807935e-06,0.007342172850364043
